,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type,screen_name_len,description_len
19780,1,0,8384,5677,1888,0,1,1,3993,1,0.98,4076,1,8,131
13767,0,0,1757,8089,762,1,1,1,12453,1,4.497,2769,1,13,151
21660,0,0,4783,294,1072,1,1,1,443,0,0.103,4317,1,13,105
27348,0,0,314,1325311,143,0,1,1,1307,1,0.366,3574,1,12,158
27390,0,0,919,242178,657,1,1,1,92416,1,22.813,4051,0,10,160
23934,1,0,2168,1,129,0,1,1,2197,0,0.764,2875,0,15,50
4836,1,0,985,3148925,90,1,1,1,3950,1,1.341,2946,1,8,54
25972,1,0,2149,16,0,0,1,1,3083,0,1.178,2617,0,12,13
21402,0,0,2325,17,0,1,1,1,5426,0,1.331,4076,1,12,60
29768,1,0,1144,273,16,0,1,1,1053,0,0.431,2441,0,12,34
17348,0,0,517,2337,638,0,1,1,486,0,0.112,4351,1,10,158
17784,1,0,30,26,16,0,1,1,196,0,0.152,1287,0,15,74
24673,1,0,2105,13,0,0,1,1,3174,0,2.164,1467,0,15,91
11234,0,0,577,6687745,118,1,1,0,20035,1,5.38,3724,1,6,122
37281,1,0,400,15,0,0,1,0,98,0,0.034,2853,0,12,57
8292,1,0,1241,0,0,0,1,1,1240,0,0.833,1489,0,15,107
34706,0,0,987,734,1024,1,1,1,2227,0,0.546,4077,1,6,131
20549,0,0,1,68,0,0,1,0,4860,0,2.042,2380,0,11,77
31095,1,0,2574,13,0,0,1,0,4618,0,3.454,1337,0,9,47
16818,1,0,111,1,0,0,1,0,269,0,0.186,1445,1,15,157
24682,1,0,227,199,0,0,1,0,549,0,0.188,2913,1,13,36
35047,0,0,7075,2323,2378,0,1,1,3338,0,0.979,3411,1,14,167
13333,1,0,1300,4,19,0,1,0,1938,0,0.706,2746,0,10,32
1580,0,0,3561,1327296,550,1,1,1,15319,1,3.711,4128,1,9,129
21639,0,0,2066,24,0,0,1,0,3260,0,0.938,3474,0,14,150
24036,0,0,19,1244535,2937,1,1,1,86499,1,20.205,4281,1,10,86
3217,1,0,270,14,0,0,1,0,60,0,0.02,2963,0,7,67
2508,1,0,458,16,0,0,1,0,101,0,0.028,3667,0,9,55
10191,0,0,2713,320,0,0,1,1,9120,0,2.543,3586,0,11,56
18241,1,0,389,452,56,0,1,1,830,0,0.189,4387,1,13,142
10071,1,0,988,11,72,0,1,0,793,0,0.639,1241,0,10,9
17833,1,0,249,16,0,0,1,0,55,0,0.029,1894,0,12,65
7055,0,0,2225,27,0,0,1,0,3226,0,1.11,2906,0,12,125
2553,0,0,1,55,2,0,1,1,1007,0,0.988,1019,0,15,145
18018,0,0,2031,168,376,1,1,1,3542,0,0.898,3944,0,10,14
37174,0,0,7320,510,1304,1,1,1,9034,0,3.439,2627,1,14,88
28800,1,0,333,6,0,0,1,1,79,0,0.028,2803,0,11,69
22930,0,0,381,420,4200,1,1,1,24567,0,6.606,3719,1,10,144
35397,1,0,1150,22,0,0,1,1,1591,0,1.299,1225,0,13,93
33872,1,0,72,98,6,1,1,1,383,0,0.233,1646,1,5,135
11400,1,0,152,18,186,0,1,1,52,0,0.045,1158,0,15,59
25842,0,0,466,605,433,1,1,1,4949,0,1.196,4139,0,12,157
2557,1,0,4266,866,2135,0,1,1,2571,0,1.612,1595,1,13,157
34255,0,0,540,16091069,29,1,1,1,1680407,1,419.054,4010,0,8,149
10057,0,0,5142,100822,52900,1,1,1,101345,0,24.251,4179,1,15,159
1695,0,0,4069,337,241,0,1,1,6823,0,2.556,2669,1,13,76
5594,1,0,28133,332,267,1,1,1,35111,0,15.522,2262,1,5,95
4782,0,0,19813,7531,65,0,1,1,118,0,0.099,1190,1,13,30
36596,1,0,345,0,21,0,1,1,345,0,0.245,1411,0,11,92
1630,0,0,1124,3057,2098,1,1,1,5373,0,1.856,2895,0,14,69
8439,0,0,2150,463,0,1,1,1,101246,0,25.142,4027,1,10,94
1974,0,0,39995,256785,939,1,1,1,601,1,0.123,4901,1,10,149
22538,0,0,14124,2792,4056,1,1,1,16220,0,4.018,4037,1,15,144
10052,0,0,943,1097,1090,0,1,1,2167,0,1.046,2072,0,14,149
15667,1,0,5917,15900,1954,1,1,1,8535,1,2.045,4173,1,12,133
16946,1,0,7126,2314,142,0,1,0,3063,0,3.388,904,1,15,118
20172,0,0,2457,211,1222,1,1,1,4047,0,1.287,3144,0,7,139
37414,0,0,1265,1416800,358,0,1,1,2814,1,0.853,3299,1,11,65
25191,0,0,11683,424,94,1,1,1,12891,0,5.514,2338,1,13,143
15699,1,0,213,4,187,0,1,0,169,0,0.059,2854,0,9,60
7397,1,0,13,51,3,0,1,0,5576,0,7.932,703,0,14,40
18095,0,0,5686,290429,1007,0,1,1,37392,1,10.474,3570,1,11,98
13461,0,0,41283,57206,872,1,1,1,2864,1,0.686,4177,1,11,99
28145,0,0,1006,410158,360591,1,1,1,2158,0,0.628,3437,0,9,157
31145,0,0,3911,359571,1550,1,1,1,50342,1,11.634,4327,1,13,100
8930,0,0,2312,104340,2897,1,1,0,123812,1,29.648,4176,0,12,78
33387,1,0,12905,1237,435,0,1,0,12441,0,10.324,1205,0,9,80
9308,0,0,2411,4900,12713,0,1,1,6325,0,2.036,3107,0,15,104
30016,0,0,15897,364177,4292,1,1,1,25927,0,6.258,4143,1,11,118
12238,0,0,919,347,707,0,1,1,1327,0,0.321,4130,1,14,148
35660,0,0,37361,679530,1057,1,1,1,12339,1,3.184,3875,1,10,146
28801,0,0,3394,3168,890,0,1,1,13046,0,3.056,4269,0,9,121
17250,1,0,8,43,177,0,1,1,232,0,0.25,928,1,11,158
594,0,0,1,11,10,0,1,1,315,0,0.441,714,1,12,104
3847,1,0,181632,552,188,0,1,1,16230,0,4.513,3596,1,13,42
11540,0,0,3075,372,169,1,1,1,8162,0,2.117,3856,1,10,62
26446,0,0,17744,2078,1245,1,1,1,26476,0,6.369,4157,1,6,154
27008,0,0,1629,10,0,0,1,1,1776,0,0.977,1818,0,13,119
33571,0,0,2707,1021837,177,0,1,1,14918,1,3.562,4188,1,12,56
33764,1,0,2193,1,135,0,1,1,2206,0,0.767,2875,0,15,38
22233,1,0,346,0,21,0,1,1,346,0,0.245,1412,0,12,94
6408,1,0,122,3,34,0,1,1,3,0,0.002,1958,0,14,10
23616,1,0,217,13,220,0,1,0,61,0,0.022,2823,0,12,38
20252,0,0,4019,1487,831,1,1,1,3668,1,1.795,2044,1,15,159
7241,1,0,3779,1470,1847,1,1,1,7994,0,6.939,1152,1,15,99
3079,1,0,19833,120,510,0,1,0,8050,0,5.738,1403,0,11,45
306,1,0,245,10,0,0,1,0,37,0,0.015,2402,0,10,77
14648,0,0,1918,32,0,0,1,1,2774,0,0.945,2935,0,11,107
1431,1,0,2253,29,0,0,1,1,3084,0,1.404,2196,0,11,31
11658,0,0,48503,2834,3834,1,1,1,161159,1,46.876,3438,1,12,67
15392,1,0,414,2213,2667,0,1,1,42218,0,10.322,4090,0,10,96
28129,1,0,75,0,0,0,1,0,161,0,0.111,1445,1,9,102
36061,1,0,58969,3621,2827,0,1,1,29423,0,9.229,3188,1,8,141
3760,1,0,237,3,0,0,1,0,35,0,0.011,3206,0,11,57
12894,0,0,2462,21,60,1,1,0,3584,0,1.292,2775,0,14,32
27151,1,0,36,0,0,0,1,1,388,0,0.318,1219,0,15,114
21217,0,0,922,17,0,0,1,1,1639,0,0.569,2882,0,15,30
15046,0,0,13,380,325,0,1,1,7532,0,1.898,3969,1,8,31
12171,0,0,3428,738,0,0,1,1,27572,0,6.402,4307,0,11,145
13177,0,0,2374,17,115,0,1,1,3445,0,1.305,2639,0,8,105
28116,0,0,4,14525,4,0,1,1,38484,0,23.61,1630,0,14,142
28109,1,0,263,24,0,0,1,0,148,0,0.087,1708,0,8,57
36915,1,0,12564,1192325,304,0,1,1,2837,1,1.048,2706,1,8,75
15218,0,0,63554,647,84,1,1,1,72809,0,24.54,2967,1,11,76
35524,1,0,1291,9,96,0,1,0,647,0,0.154,4202,0,13,26
15964,1,0,13666,1196,992,1,1,1,31822,0,7.673,4147,0,11,155
932,0,0,3473,627008,377,1,1,1,9019,1,2.201,4098,1,8,67
24417,0,0,598,936,396,0,1,1,4632,0,1.239,3740,0,10,160
13242,0,0,96,966,150,0,1,0,4300,0,1.014,4242,1,11,103
5123,0,0,4232,109704,30345,0,1,1,4395,0,2.648,1660,0,13,116
4009,0,0,8387,2731016,329,1,1,1,17153,1,4.232,4053,1,10,30
23681,1,0,1233,8,0,0,1,1,8410,0,5.648,1489,0,15,118
18104,1,0,7,23009,517,1,1,1,738,0,0.212,3478,1,13,141
12948,0,0,29572,11693330,114668,1,1,1,257714,1,52.691,4891,0,5,52
12846,0,0,6318,2447117,71,1,1,0,14583,1,4.91,2970,1,15,40
2101,0,0,1302,6,2,0,1,1,1852,0,0.452,4093,0,15,42
16512,1,0,35,26,19,0,1,1,543,0,0.424,1280,0,15,62
23371,1,0,122,319,1110,0,1,0,1831,0,0.977,1875,0,12,25
30852,0,0,11851,271,181,1,1,1,10888,0,3.857,2823,0,7,88
6198,1,0,5965,443,436,0,1,1,20149,0,5.767,3494,1,14,20
9007,0,0,94252,13414,2593,0,1,1,230,1,0.052,4392,1,15,126
11296,0,0,4478,1764801,656,1,1,1,178187,0,53.286,3344,0,11,150
26458,0,0,1889,221,0,0,1,1,3186,0,0.998,3192,0,10,64
26246,1,0,1332,8,33,0,1,0,1335,0,0.923,1446,0,15,150
9482,1,0,2104,6,12,0,1,1,2889,0,0.841,3436,0,11,32
20665,1,0,19338,1339,1130,1,1,1,31146,0,10.129,3075,0,10,153
8995,0,0,4737,257,291,1,1,1,1297,0,0.523,2480,0,12,144
16237,1,0,221,8,0,0,1,0,42,0,0.012,3469,0,13,43
603,0,0,1954,3030,722,0,1,1,135150,0,33.486,4036,1,11,121
23345,0,0,3317,608,364,1,1,1,4539,0,1.218,3728,1,14,150
9550,0,0,1131,173,1797,1,1,1,1490,0,1.155,1290,0,11,63
37035,0,0,46303,1491,3655,1,1,1,45080,0,13.325,3383,1,14,118
6698,1,0,18,0,0,0,1,1,132,0,0.107,1232,0,15,76
34585,0,0,1917,6440,861,1,1,1,7535,1,2.517,2994,1,10,100
25786,0,0,1508,82,217,1,1,1,372,0,0.09,4142,1,7,62
29928,0,0,1446,96717,8271,1,1,1,165184,0,52.673,3136,0,4,144
37225,1,0,26,31,16,0,1,1,181,0,0.142,1273,0,15,67
24111,0,0,10808,98353,25340,0,1,1,328739,0,104.627,3142,0,12,30
23967,0,0,3910,917952,1164,1,1,1,11046,1,2.848,3879,1,10,132
8170,1,0,984,1,0,0,1,0,151,0,0.062,2447,0,14,61
32010,0,0,11667,11807,7365,1,1,1,30025,0,9.345,3213,1,8,157
24369,1,0,4408,154,14,1,1,0,874,0,0.444,1970,1,11,20
2664,0,0,4329,433,378,1,1,1,5073,0,1.031,4919,1,8,113
21747,0,0,2129,359,9,0,1,1,17363,0,4.108,4227,0,11,36
16747,1,0,219,9,0,0,1,0,66,0,0.026,2565,0,13,43
27351,0,0,1368,8,39,0,1,1,2000,0,0.505,3962,0,12,85
36301,1,0,1982,36,44,0,1,1,2687,0,0.858,3130,0,14,91
30461,0,0,7363,755,1437,1,1,1,4867,0,1.167,4170,1,15,147
22833,0,0,1,328,10,0,1,0,11270,0,4.845,2326,0,9,39
15069,1,0,0,58,1,0,1,0,10351,0,7.662,1351,0,15,66
24631,1,0,2160,39,71,0,1,1,3081,0,1.07,2879,0,15,10
36014,1,0,94,2,0,0,1,0,223,0,0.154,1445,1,11,157
15192,0,0,1836,44678,1211,1,1,1,10993,1,3.999,2749,1,9,155
28789,0,0,26,261,323,0,1,1,756,0,0.3,2518,1,12,141
16661,1,0,17,0,0,0,1,1,322,0,0.255,1265,0,12,101
30456,1,0,52326,3769,900,0,1,1,11164,0,12.282,909,1,9,129
36124,1,0,335,247,682,0,1,1,232,0,0.362,641,0,9,160
35656,1,0,26278,465,800,0,1,1,15742,0,9.211,1709,1,13,147
3209,1,0,69412,347,639,1,1,1,16001,0,6.687,2393,1,9,111
17908,1,0,9165,76,284,0,1,1,2273,0,1.556,1461,1,12,160
23782,0,0,2,108443,100106,0,1,0,198127,0,47.938,4133,0,11,155
21456,0,0,120567,167,399,0,1,0,81292,0,44.987,1807,0,9,147
7045,1,0,100,8,98,0,1,0,2,0,0.001,1663,0,10,8
2024,0,0,1281,4,35,1,1,1,1787,0,0.486,3675,0,11,99
6042,0,0,57089,10439,10282,1,1,1,55964,0,13.68,4091,0,8,121
19702,0,0,0,190,45,1,1,1,5705,0,2.618,2179,0,9,160
2525,1,0,52085,801,726,1,1,1,23347,0,7.845,2976,1,14,95
30439,0,0,168,4,0,0,1,1,35,0,0.018,1925,0,12,54
22604,1,0,152,0,0,0,1,0,287,0,0.201,1426,1,11,22
10376,0,0,3456,825,1920,1,1,1,4693,0,1.202,3904,1,9,113
16638,0,0,2706,344,634,1,1,1,6187,0,1.665,3716,1,11,126
32063,0,0,1,228,217,0,1,0,3621,0,1.875,1931,0,14,137
17923,0,0,294,38,0,0,1,1,219,0,0.223,980,0,12,94
18075,0,0,10708,120548,5246,1,1,1,13734,1,3.324,4132,1,12,151
10540,0,0,135201,222961,63,1,1,1,72270,1,30.0,2409,1,14,138
10137,0,0,1369,2844,402,0,1,1,59326,0,18.912,3137,1,14,59
14259,0,0,7989,10013,644,1,1,1,9271,1,2.317,4002,1,10,159
2049,1,0,21610,744,195,0,1,0,14749,0,6.385,2310,1,14,157
15227,1,0,2169,27,76,0,1,1,2593,0,0.682,3802,0,8,145
35103,0,0,1132,2171605,134,1,1,0,897,1,0.31,2890,1,14,124
2275,0,0,181,344,255,0,1,0,3984,0,1.428,2789,1,11,144
3743,0,0,8279,260117,4038,0,1,1,55919,1,14.269,3919,0,4,147
34436,1,0,132,0,0,0,1,0,304,0,0.211,1444,1,12,85
27958,0,0,1053,70620,89,1,1,1,19197,1,6.613,2903,1,12,159
14006,0,0,589,80360,145,1,1,1,31940,0,7.721,4137,1,10,18
4645,0,0,5665,4025,64,1,1,1,4055,0,0.959,4230,1,10,60
19605,0,0,9054,3783,2980,0,1,1,12084,1,3.418,3535,1,10,142
30517,0,0,946,2406,4620,0,1,1,69294,0,20.617,3361,0,12,159
18592,0,0,1356,19,0,0,1,1,1980,0,0.522,3791,0,7,24
24842,1,0,1332,3,36,0,1,0,1333,0,0.912,1462,0,15,160
7548,1,0,1068,1247783,237,0,1,0,1239,1,0.501,2472,1,10,36
15912,1,0,1747,14,40,0,1,1,3349,0,1.913,1751,0,14,159
26402,0,0,3340,10274,533,1,1,0,4870,1,1.168,4170,1,12,111
35847,0,0,0,2596,1579,0,1,1,34009,0,12.043,2824,0,14,48
34176,1,0,170,1,0,0,1,0,26,0,0.008,3378,0,11,60
24641,1,0,4220,42,260,1,1,0,1284,0,0.901,1425,1,6,80
21664,0,0,309,1569,1331,0,1,0,39140,0,13.999,2796,0,9,64
3576,0,0,3,281,1,0,1,1,4219,0,1.909,2210,0,9,76
22818,1,0,4653,74,114,1,1,1,520,0,0.163,3188,1,13,137
27799,0,0,83530,107809,91274,0,1,0,34633,0,8.993,3851,1,13,86
27504,0,0,13681,188549,67195,1,1,1,56568,1,13.51,4187,0,10,132
35266,0,0,9,187,1342,0,1,0,36,0,0.035,1031,0,15,143
3431,0,0,94760,4693,5067,0,1,1,59225,0,16.878,3509,1,12,24
22957,1,0,1191,4106,2,1,1,0,1114,0,1.288,865,0,9,78
17382,1,0,368,184,147,1,1,0,5266,0,2.432,2165,1,9,26
36700,0,0,29261,825,855,1,1,1,44153,0,10.683,4133,1,8,29
10447,0,0,1,29,4,0,1,1,4300,0,3.197,1345,0,13,61
11877,0,0,31439,793,1625,1,1,1,23870,0,6.647,3591,1,11,83
30308,0,0,1013,0,5,0,1,0,1490,0,0.522,2857,0,8,34
1357,0,0,4729,236,0,0,1,1,11025,0,3.58,3080,0,15,99
24779,0,0,10,28,0,0,1,1,181,0,0.045,3990,1,9,119
32411,0,0,10,31,0,1,1,1,350,0,0.098,3572,1,15,140
27972,1,0,30107,1607,1466,0,1,1,2931,0,0.679,4315,1,10,157
3275,0,0,6118,811,1903,1,1,1,8986,0,2.971,3025,1,14,156
26232,0,0,1989,45,405,0,1,1,2489,0,0.597,4167,0,10,42
20389,0,0,610,93,608,1,1,1,560,0,0.285,1963,1,12,40
19262,0,0,13034,34562,913,1,1,1,41181,0,9.93,4147,1,11,75
20905,0,0,108055,1665,483,0,1,1,84712,0,72.902,1162,0,8,157
22366,0,0,35799,253022,232083,0,1,1,15101,0,3.487,4331,1,11,155
22213,0,0,85,1404506,202,0,1,1,3104,1,0.785,3955,1,14,85
20894,0,0,3,435645,0,0,1,1,87032,0,22.061,3945,0,13,150
25413,0,0,39244,429,991,1,1,1,11046,0,3.198,3454,1,13,74
28330,0,0,1714,10867390,327,1,1,1,11198,1,2.74,4087,1,10,130
16422,0,0,2432,24,50,0,1,1,705,0,0.217,3244,1,11,22
17583,0,0,1941,11,0,0,1,1,2652,0,1.007,2634,0,12,65
3069,0,0,2187,324,949,1,1,1,3333,0,0.798,4179,0,9,158
15223,0,0,3377,962,766,0,1,1,3366,0,1.061,3171,1,13,151
36936,1,0,360,0,0,0,1,1,3126,0,2.319,1348,1,14,65
10809,0,0,107428,638,142,1,1,0,25908,0,11.535,2246,0,13,59
33096,0,0,2570,14,0,0,1,0,3568,0,0.907,3935,0,14,42
32705,0,0,2124,117,0,1,1,1,2859,0,0.733,3898,0,8,160
8610,1,0,27,527585,402,0,1,1,33204,1,8.291,4005,1,10,37
18875,1,0,2190,1,115,0,1,1,2198,0,0.765,2875,0,14,60
3330,0,0,5029,99243,2140,0,1,1,16962,1,4.226,4014,1,15,51
26543,0,0,7507,163567,622,1,1,1,11035,1,2.658,4152,1,13,151
14704,0,0,2447,6001,1371,1,1,1,17947,1,4.391,4087,1,12,160
22809,1,0,1629,123,274,0,1,0,689,0,0.268,2570,1,8,116
13503,0,0,889,576,488,0,1,1,21171,0,18.769,1128,0,13,175
12739,1,0,324,90,385,0,1,0,998,0,0.91,1097,0,9,36
11367,1,0,78729,511,1000,1,1,1,16525,0,5.338,3096,1,9,130
19116,0,0,21441,25125,2289,1,1,1,10271,1,2.342,4386,1,9,159
28549,0,0,82158,41215,40511,1,1,0,6219,0,2.987,2082,0,11,139
6363,0,0,2297,201,681,1,1,1,5034,0,1.228,4100,0,11,26
30031,1,0,2330,9,0,0,1,1,2600,0,0.984,2641,0,10,34
16966,1,0,4670,3020,2761,0,1,0,39992,0,34.152,1171,0,10,85
1386,0,0,888,63,232,1,1,1,1220,0,0.294,4144,1,11,22
35860,0,0,95591,1827,1023,0,1,1,6948,1,2.301,3020,1,10,153
28210,1,0,26,1,21,0,1,1,213,0,0.173,1231,0,15,110
18872,1,0,2224,18,7,0,1,1,3278,0,1.251,2620,0,11,33
34692,1,0,1685,15,43,0,1,1,2264,0,0.699,3241,0,7,9
10125,0,0,9017,2596,1136,0,1,1,9939,0,4.001,2484,0,10,147
30423,0,0,2494,132,0,1,1,0,5537,0,1.817,3048,0,11,24
4847,0,0,31,562,2,0,1,0,9841,0,8.55,1151,0,9,158
2501,1,0,1058,19,37,0,1,1,1429,0,0.368,3880,0,10,54
22080,1,0,371,28,0,0,1,0,103,0,0.028,3720,0,8,65
26753,0,0,4923,626,1638,0,1,1,3534,0,1.535,2302,0,13,121
7864,0,0,45993,2676,3696,1,1,1,52926,0,18.722,2827,1,14,44
23869,0,0,55922,1063,5000,0,1,1,35619,0,8.501,4190,1,12,97
7363,0,0,2175,79,166,0,1,1,4957,0,1.187,4176,0,11,15
25951,1,0,9,1,0,0,1,1,115,0,0.093,1231,0,15,80
14115,0,0,18340,6756615,1886,0,1,1,42243,1,10.346,4083,1,11,152
34554,1,0,3,658,0,0,1,1,14032,0,6.936,2023,0,6,55
14449,0,0,9,25,1,0,1,1,5166,0,3.878,1332,0,13,72
6324,1,0,5295,399,423,1,1,1,1087,0,0.788,1380,1,15,77
7103,1,0,121,3,0,0,1,0,25,0,0.012,2003,0,11,38
35036,1,0,1239,11,0,0,1,0,1240,0,0.848,1463,0,15,17
11016,1,0,530,43,1388,1,1,1,901,0,0.215,4197,1,6,75
15715,0,0,2792,14422,1079,1,1,1,26035,0,7.031,3703,1,11,129
20318,0,0,107645,406,237,1,1,1,9545,0,5.566,1715,1,12,149
33532,0,0,2410,43,109,0,1,1,3541,0,0.852,4158,0,13,51
32821,0,0,1489,243,0,0,1,1,12745,0,4.25,2999,1,14,58
32684,0,0,4957,4333,4268,1,1,1,107384,0,37.56,2859,0,12,15
13938,0,0,113,940,1798,0,1,1,4444,0,1.557,2855,0,14,107
8971,0,0,10298,8097,1207,1,1,1,23415,1,7.519,3114,1,9,148
5614,0,0,169,96090,1480,0,1,1,61835,0,14.726,4199,0,9,148
29236,0,0,2058,8,23,1,1,1,3197,0,1.244,2570,0,13,99
19679,1,0,655,42,692,0,1,0,145,0,0.053,2722,0,10,56
35402,0,0,1431,662174,304,0,1,1,5989,1,1.537,3897,1,7,155
8755,0,0,552,708,211,0,1,1,611,0,0.723,845,1,14,127
25055,0,0,16293,441,910,1,1,0,11249,0,4.742,2372,1,9,85
19411,1,0,3364,5441647,139,1,1,1,1630,1,0.498,3271,1,13,74
17706,0,0,34180,1556,824,1,1,1,94388,0,23.151,4077,1,10,79
25344,1,0,135,21,0,0,1,0,17,0,0.007,2320,0,7,57
10845,1,0,1332,7,38,0,1,0,1332,0,0.921,1446,0,15,18
22544,1,0,423,1459802,184,0,1,0,768,1,0.239,3220,1,11,88
18587,0,0,21449,703,599,1,1,1,18080,0,7.356,2458,1,13,29
23334,0,0,28404,83232,3270,0,1,0,61616,0,21.544,2860,0,14,136
27951,1,0,6185,467,474,1,1,1,1597,0,0.623,2563,1,14,157
16026,0,0,29310,2765129,47,0,1,0,4849,1,1.158,4186,1,10,68
21034,0,0,14606,74649,275,0,1,1,148128,1,38.118,3886,1,13,163
21791,1,0,85,2,0,0,1,0,15,0,0.004,3409,0,11,59
2485,0,0,71207,4138,1250,1,1,1,42684,0,13.017,3279,1,10,83
17669,0,0,34114,261,178,1,1,1,12519,0,4.94,2534,1,15,19
7816,0,0,4267,104,1154,0,1,0,1428,0,0.656,2178,0,9,88
19568,0,0,2031,26,0,0,1,1,2949,0,1.026,2873,0,13,111
5222,0,0,1118,11,113,1,1,1,1742,0,0.461,3781,0,9,22
20897,1,0,3000,605559,4641,1,1,1,42743,1,10.832,3946,1,12,135
20302,0,0,0,52,0,0,1,0,51802,0,32.275,1605,0,11,146
25142,1,0,1640,1066352,108,1,1,0,768,1,0.276,2784,1,13,43
23566,0,0,17188,328,249,1,1,1,6294,0,2.576,2443,1,14,24
10972,0,0,16558,5674,2351,1,1,1,10570,1,4.293,2462,1,13,159
6777,0,0,28984,66635,1136,0,1,1,17775,0,5.38,3304,1,15,87
11894,0,0,16749,2074,1258,1,1,1,10214,1,2.55,4005,1,8,126
1158,0,0,27550,5661,995,0,1,1,8509,1,2.122,4009,1,12,112
29630,1,0,27249,284,774,1,1,1,20353,0,8.716,2335,0,12,136
12437,0,0,142,614,1071,0,1,1,860,0,0.769,1118,0,15,138
30226,1,0,199,9,0,0,1,0,52,0,0.014,3613,0,12,71
30044,0,0,12,12,595,0,1,0,3,0,0.002,1551,0,7,55
16430,1,0,0,10,0,0,1,1,32679,0,47.846,683,0,15,96
24764,0,0,4782,487,446,1,1,0,7440,0,2.339,3181,0,14,73
795,0,0,113637,105048,79352,0,1,1,70542,0,24.485,2881,0,8,160
31078,1,0,1940,105,343,0,1,1,3153,0,0.829,3804,0,15,28
11108,0,0,3665,249,901,1,1,1,5237,0,1.443,3628,1,12,75
497,0,0,2191,23,319,0,1,1,2868,0,1.245,2304,0,9,32
34164,1,0,1229,11,64,0,1,0,1861,0,1.169,1592,1,15,17
260,1,0,253,18,233,0,1,0,54,0,0.019,2824,0,6,57
28122,0,0,1986,247,171,1,1,1,3018,0,1.022,2954,0,12,74
16167,1,0,118,10,0,0,1,0,19,0,0.007,2905,0,10,59
37364,0,0,3457,189,202,0,1,0,2676,0,0.668,4008,1,11,16
19869,0,0,1848,249264,23,1,1,1,299369,1,107.224,2792,1,12,88
23925,1,0,21,1,40,0,1,1,176,0,0.136,1290,0,15,105
25382,1,0,263,10,0,0,1,0,67,0,0.062,1079,0,14,57
28204,0,0,8467,139,102,1,1,1,2713,0,0.703,3861,1,8,45
26459,0,0,0,2182,2,0,1,1,40477,0,23.629,1713,0,9,88
29258,0,0,2697,33135,52,0,1,1,57336,1,12.429,4613,1,15,148
4798,1,0,2091,19,3,0,1,0,2749,0,1.28,2147,0,14,29
1105,0,0,16516,40123,2713,1,1,1,22127,1,5.646,3919,1,12,108
3194,0,0,47843,2707,2068,1,1,1,32549,0,6.863,4743,1,12,150
6497,0,0,248,8633249,485,1,1,1,31941,1,7.785,4103,1,11,75
17186,1,0,84,0,0,0,1,0,124,0,0.108,1144,0,13,156
21296,1,0,1748,5,0,0,1,1,2585,0,1.979,1306,0,12,26
16054,1,0,23,92,2,0,1,1,13793,0,11.963,1153,0,12,120
29317,0,0,227,3294,36,1,1,1,5143,0,2.464,2087,0,7,150
25632,0,0,3671,7609,1255,0,1,1,1288,0,0.32,4031,1,12,68
22263,1,0,1470,260,1503,0,1,1,56,0,0.025,2220,0,13,51
5576,0,0,3,4201,2,0,1,0,34619,0,13.886,2493,0,12,32
17643,0,0,2492,20,49,1,1,1,3633,0,0.878,4139,1,11,117
7428,0,0,10494,207,601,1,1,1,11699,0,2.795,4185,1,11,132
13262,1,0,303,117,15,1,1,0,609,0,0.286,2126,1,13,69
21074,1,0,2107,35,161,0,1,1,2580,0,1.033,2498,0,8,36
32005,0,0,19,16,21,0,1,1,305,0,0.178,1716,1,12,27
26833,0,0,2090,25,248,1,1,1,3075,0,0.955,3219,0,8,52
4403,1,0,1558,33,0,0,1,1,2250,0,0.678,3317,0,5,114
22451,0,0,1166,19977,672,1,1,1,3411,1,0.901,3785,1,12,70
31240,1,0,356,20,0,0,1,0,68,0,0.024,2808,0,11,59
7763,0,0,3435,3249,2672,0,1,1,3691,0,1.132,3261,0,14,105
24749,1,0,1236,61,185,1,1,0,128,0,0.13,983,1,10,96
26963,0,0,62687,407,521,1,1,1,16382,0,3.906,4194,1,11,147
22835,0,0,0,30,1,0,1,0,4129,0,5.932,696,0,15,72
31121,0,0,26185,3897,1517,0,1,1,15564,0,16.505,943,1,14,38
7915,0,0,64496,19070,16489,0,1,1,51559,0,20.023,2575,1,15,152
26090,1,0,221,4,0,0,1,0,44,0,0.016,2834,0,13,59
25767,0,0,51004,883518,1590,1,1,1,47928,1,14.051,3411,1,10,121
12492,0,0,4255,169,295,0,1,1,1295,0,1.379,939,1,10,57
2723,0,0,12943,3092,4628,1,1,1,180993,0,48.42,3738,1,8,153
26292,0,0,2321,313,952,1,1,0,8678,0,2.068,4197,1,7,97
5019,1,0,83,0,0,0,1,0,219,0,0.152,1445,1,15,34
20072,1,0,279,14,221,0,1,0,75,0,0.034,2202,0,8,38
30409,1,0,178,1564618,217,1,1,0,1361,1,0.545,2498,1,12,75
29493,0,0,39526,52006,656,1,1,0,28783,0,15.07,1910,0,13,98
7534,1,0,2624,23804,1907,1,1,0,25371,1,5.775,4393,1,4,110
36267,0,0,2406,38,308,1,1,1,2369,0,0.997,2377,1,8,21
24782,0,0,24578,432,0,1,1,1,20929,0,7.726,2709,1,12,64
5601,1,0,26,30,13,0,1,1,135,0,0.106,1272,0,14,138
11618,1,0,4161,1306,795,0,1,1,3249,0,0.789,4116,1,15,154
